role,source_file,line_number,log_timestamp,category,request_id,message
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,38,07-31 17:21:17,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:17 [core.py:348] Iteration(10): 0 context requests, 0 context tokens, 7 generation requests, 7 generation tokens, iteration elapsed time: 43.56 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,42,07-31 17:21:17,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:17 [core.py:348] Iteration(11): 1 context requests, 32 context tokens, 7 generation requests, 7 generation tokens, iteration elapsed time: 57.11 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,46,07-31 17:21:17,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:17 [core.py:348] Iteration(12): 0 context requests, 0 context tokens, 8 generation requests, 8 generation tokens, iteration elapsed time: 43.94 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,48,07-31 17:21:17,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:17 [core.py:348] Iteration(13): 1 context requests, 32 context tokens, 8 generation requests, 8 generation tokens, iteration elapsed time: 49.66 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,52,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(14): 1 context requests, 32 context tokens, 9 generation requests, 9 generation tokens, iteration elapsed time: 57.52 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,56,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(15): 0 context requests, 0 context tokens, 10 generation requests, 10 generation tokens, iteration elapsed time: 44.49 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,57,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(16): 1 context requests, 32 context tokens, 10 generation requests, 10 generation tokens, iteration elapsed time: 51.83 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,61,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(17): 1 context requests, 32 context tokens, 11 generation requests, 11 generation tokens, iteration elapsed time: 57.95 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,62,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(18): 0 context requests, 0 context tokens, 12 generation requests, 12 generation tokens, iteration elapsed time: 44.52 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,66,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(19): 1 context requests, 32 context tokens, 12 generation requests, 12 generation tokens, iteration elapsed time: 57.57 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,70,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(20): 0 context requests, 0 context tokens, 13 generation requests, 13 generation tokens, iteration elapsed time: 43.96 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,72,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(21): 1 context requests, 32 context tokens, 13 generation requests, 13 generation tokens, iteration elapsed time: 50.20 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,76,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(22): 1 context requests, 32 context tokens, 14 generation requests, 14 generation tokens, iteration elapsed time: 57.96 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,80,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(23): 0 context requests, 0 context tokens, 15 generation requests, 15 generation tokens, iteration elapsed time: 44.38 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,81,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(24): 1 context requests, 32 context tokens, 15 generation requests, 15 generation tokens, iteration elapsed time: 50.75 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,85,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(25): 1 context requests, 32 context tokens, 16 generation requests, 16 generation tokens, iteration elapsed time: 56.26 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,89,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(26): 0 context requests, 0 context tokens, 17 generation requests, 17 generation tokens, iteration elapsed time: 49.47 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,90,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(27): 1 context requests, 32 context tokens, 17 generation requests, 17 generation tokens, iteration elapsed time: 52.61 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,94,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(28): 1 context requests, 32 context tokens, 18 generation requests, 18 generation tokens, iteration elapsed time: 59.15 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,99,07-31 17:21:18,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:18 [core.py:348] Iteration(29): 0 context requests, 0 context tokens, 19 generation requests, 19 generation tokens, iteration elapsed time: 50.72 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,100,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(30): 1 context requests, 32 context tokens, 19 generation requests, 19 generation tokens, iteration elapsed time: 52.47 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,104,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(31): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 57.97 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,107,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(32): 0 context requests, 0 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 48.80 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,109,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(33): 1 context requests, 32 context tokens, 19 generation requests, 19 generation tokens, iteration elapsed time: 58.21 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,113,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(34): 0 context requests, 0 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 49.80 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,114,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(35): 1 context requests, 32 context tokens, 19 generation requests, 19 generation tokens, iteration elapsed time: 49.73 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,119,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(36): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 56.66 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,123,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(37): 0 context requests, 0 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 49.61 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,124,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(38): 1 context requests, 32 context tokens, 19 generation requests, 19 generation tokens, iteration elapsed time: 50.24 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,128,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(39): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 57.33 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,132,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(40): 0 context requests, 0 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 49.17 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,133,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(41): 1 context requests, 32 context tokens, 19 generation requests, 19 generation tokens, iteration elapsed time: 49.95 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,137,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(42): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 56.89 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,141,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(43): 0 context requests, 0 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 50.01 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,143,07-31 17:21:19,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:19 [core.py:348] Iteration(44): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 51.97 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,147,07-31 17:21:20,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:20 [core.py:348] Iteration(45): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 58.36 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,151,07-31 17:21:20,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:20 [core.py:348] Iteration(46): 0 context requests, 0 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 51.39 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,152,07-31 17:21:20,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:20 [core.py:348] Iteration(47): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 52.66 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,156,07-31 17:21:20,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:20 [core.py:348] Iteration(48): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 58.93 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,160,07-31 17:21:20,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:20 [core.py:348] Iteration(49): 0 context requests, 0 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 50.79 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,161,07-31 17:21:20,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:20 [core.py:348] Iteration(50): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 52.68 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,166,07-31 17:21:20,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:20 [core.py:348] Iteration(51): 1 context requests, 32 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 57.85 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l4-ganymede-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2/combined_server.log,170,07-31 17:21:20,iteration,,"[0;36m(EngineCore_DP0 pid=2947568)[0;0m INFO 07-31 17:21:20 [core.py:348] Iteration(52): 0 context requests, 0 context tokens, 21 generation requests, 21 generation tokens, iteration elapsed time: 50.37 ms"
