role,source_file,line_number,log_timestamp,category,request_id,message
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,64,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(10): 1 context requests, 128 context tokens, 13 generation requests, 13 generation tokens, iteration elapsed time: 12.52 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,69,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(11): 2 context requests, 256 context tokens, 14 generation requests, 14 generation tokens, iteration elapsed time: 18.81 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,75,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(12): 1 context requests, 128 context tokens, 16 generation requests, 16 generation tokens, iteration elapsed time: 11.93 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,79,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(13): 1 context requests, 128 context tokens, 17 generation requests, 17 generation tokens, iteration elapsed time: 12.46 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,86,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(14): 2 context requests, 256 context tokens, 18 generation requests, 18 generation tokens, iteration elapsed time: 17.70 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,91,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(15): 1 context requests, 128 context tokens, 20 generation requests, 20 generation tokens, iteration elapsed time: 12.51 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,98,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(16): 2 context requests, 256 context tokens, 21 generation requests, 21 generation tokens, iteration elapsed time: 18.72 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,102,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(17): 1 context requests, 128 context tokens, 23 generation requests, 23 generation tokens, iteration elapsed time: 12.97 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,108,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(18): 2 context requests, 256 context tokens, 24 generation requests, 24 generation tokens, iteration elapsed time: 18.81 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,113,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(19): 1 context requests, 128 context tokens, 26 generation requests, 26 generation tokens, iteration elapsed time: 13.24 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,117,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(20): 1 context requests, 128 context tokens, 27 generation requests, 27 generation tokens, iteration elapsed time: 12.80 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,124,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(21): 2 context requests, 256 context tokens, 28 generation requests, 28 generation tokens, iteration elapsed time: 18.39 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,128,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(22): 1 context requests, 128 context tokens, 30 generation requests, 30 generation tokens, iteration elapsed time: 12.90 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,135,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(23): 2 context requests, 256 context tokens, 31 generation requests, 31 generation tokens, iteration elapsed time: 18.32 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,139,07-31 17:31:22,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:22 [core.py:348] Iteration(24): 1 context requests, 128 context tokens, 33 generation requests, 33 generation tokens, iteration elapsed time: 13.18 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,146,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(25): 2 context requests, 256 context tokens, 34 generation requests, 34 generation tokens, iteration elapsed time: 19.04 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,150,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(26): 1 context requests, 128 context tokens, 36 generation requests, 36 generation tokens, iteration elapsed time: 13.51 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,157,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(27): 2 context requests, 256 context tokens, 37 generation requests, 37 generation tokens, iteration elapsed time: 19.62 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,161,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(28): 1 context requests, 128 context tokens, 39 generation requests, 39 generation tokens, iteration elapsed time: 13.64 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,168,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(29): 2 context requests, 256 context tokens, 40 generation requests, 40 generation tokens, iteration elapsed time: 18.42 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,172,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(30): 1 context requests, 128 context tokens, 42 generation requests, 42 generation tokens, iteration elapsed time: 13.62 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,178,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(31): 2 context requests, 256 context tokens, 43 generation requests, 43 generation tokens, iteration elapsed time: 18.25 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,182,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(32): 1 context requests, 128 context tokens, 43 generation requests, 43 generation tokens, iteration elapsed time: 13.12 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,185,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(33): 1 context requests, 128 context tokens, 43 generation requests, 43 generation tokens, iteration elapsed time: 12.84 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,192,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(34): 1 context requests, 128 context tokens, 43 generation requests, 43 generation tokens, iteration elapsed time: 9.84 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,199,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(35): 1 context requests, 128 context tokens, 43 generation requests, 43 generation tokens, iteration elapsed time: 13.07 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,203,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(36): 2 context requests, 256 context tokens, 43 generation requests, 43 generation tokens, iteration elapsed time: 17.44 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,210,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(37): 2 context requests, 256 context tokens, 43 generation requests, 43 generation tokens, iteration elapsed time: 19.49 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,217,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(38): 1 context requests, 128 context tokens, 45 generation requests, 45 generation tokens, iteration elapsed time: 12.95 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,221,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(39): 2 context requests, 256 context tokens, 44 generation requests, 44 generation tokens, iteration elapsed time: 19.29 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,228,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(40): 2 context requests, 256 context tokens, 45 generation requests, 45 generation tokens, iteration elapsed time: 19.74 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,232,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(41): 1 context requests, 128 context tokens, 45 generation requests, 45 generation tokens, iteration elapsed time: 12.90 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,239,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(42): 2 context requests, 256 context tokens, 45 generation requests, 45 generation tokens, iteration elapsed time: 19.30 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,243,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(43): 1 context requests, 128 context tokens, 45 generation requests, 45 generation tokens, iteration elapsed time: 12.99 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,252,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(44): 2 context requests, 256 context tokens, 45 generation requests, 45 generation tokens, iteration elapsed time: 19.63 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,257,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(45): 1 context requests, 128 context tokens, 46 generation requests, 46 generation tokens, iteration elapsed time: 13.03 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,261,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(46): 2 context requests, 256 context tokens, 45 generation requests, 45 generation tokens, iteration elapsed time: 18.59 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,268,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(47): 2 context requests, 256 context tokens, 46 generation requests, 46 generation tokens, iteration elapsed time: 19.63 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,273,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(48): 1 context requests, 128 context tokens, 46 generation requests, 46 generation tokens, iteration elapsed time: 12.81 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,280,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(49): 2 context requests, 256 context tokens, 46 generation requests, 46 generation tokens, iteration elapsed time: 19.37 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,284,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(50): 1 context requests, 128 context tokens, 46 generation requests, 46 generation tokens, iteration elapsed time: 13.44 ms"
combined,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-171536-luqia-vllm-calibration-l40s-neptune-r3/calibration_results/shard_0/full_observability/phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt2/combined_server.log,291,07-31 17:31:23,iteration,,"[0;36m(EngineCore_DP0 pid=2667193)[0;0m INFO 07-31 17:31:23 [core.py:348] Iteration(51): 2 context requests, 256 context tokens, 46 generation requests, 46 generation tokens, iteration elapsed time: 19.32 ms"
