role,source_file,line_number,log_timestamp,category,request_id,message
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,132,07-31 11:31:49,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:49 [core.py:348] Iteration(0): 1 context requests, 32 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,133,07-31 11:31:49,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:49 [core.py:348] Iteration(1): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.00 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,134,07-31 11:31:49,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:49 [core.py:348] Iteration(2): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.00 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,139,07-31 11:31:49,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:49 [core.py:348] Iteration(3): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.45 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,140,07-31 11:31:49,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:49 [core.py:348] Iteration(4): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.02 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,141,07-31 11:31:49,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:49 [core.py:348] Iteration(5): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,147,07-31 11:31:50,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:50 [core.py:348] Iteration(6): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.34 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,148,07-31 11:31:50,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:50 [core.py:348] Iteration(7): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,149,07-31 11:31:50,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:50 [core.py:348] Iteration(8): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,155,07-31 11:31:51,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:51 [core.py:348] Iteration(9): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.35 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,156,07-31 11:31:51,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:51 [core.py:348] Iteration(10): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,157,07-31 11:31:51,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:51 [core.py:348] Iteration(11): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,163,07-31 11:31:52,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:52 [core.py:348] Iteration(12): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.47 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,164,07-31 11:31:52,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:52 [core.py:348] Iteration(13): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,165,07-31 11:31:52,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:52 [core.py:348] Iteration(14): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,171,07-31 11:31:53,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:53 [core.py:348] Iteration(15): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.45 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,172,07-31 11:31:53,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:53 [core.py:348] Iteration(16): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,173,07-31 11:31:53,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:53 [core.py:348] Iteration(17): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,179,07-31 11:31:54,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:54 [core.py:348] Iteration(18): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.33 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,180,07-31 11:31:54,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:54 [core.py:348] Iteration(19): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,181,07-31 11:31:54,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:54 [core.py:348] Iteration(20): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,182,07-31 11:31:54,scheduler,,"[0;36m(APIServer pid=2554973)[0;0m INFO 07-31 11:31:54 [loggers.py:257] Engine 000: Avg prompt throughput: 16.4 tokens/s, Avg generation throughput: 0.5 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 42.9%, External prefix cache hit rate: 0.0%"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,189,07-31 11:31:55,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:55 [core.py:348] Iteration(21): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.33 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,190,07-31 11:31:55,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:55 [core.py:348] Iteration(22): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,191,07-31 11:31:55,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:55 [core.py:348] Iteration(23): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.00 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,197,07-31 11:31:56,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:56 [core.py:348] Iteration(24): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.15 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,198,07-31 11:31:56,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:56 [core.py:348] Iteration(25): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,199,07-31 11:31:56,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:56 [core.py:348] Iteration(26): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,205,07-31 11:31:57,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:57 [core.py:348] Iteration(27): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.24 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,206,07-31 11:31:57,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:57 [core.py:348] Iteration(28): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,207,07-31 11:31:57,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:57 [core.py:348] Iteration(29): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,213,07-31 11:31:58,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:58 [core.py:348] Iteration(30): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.46 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,214,07-31 11:31:58,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:58 [core.py:348] Iteration(31): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,215,07-31 11:31:58,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:58 [core.py:348] Iteration(32): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.02 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,221,07-31 11:31:59,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:59 [core.py:348] Iteration(33): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.45 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,222,07-31 11:31:59,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:59 [core.py:348] Iteration(34): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,223,07-31 11:31:59,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:31:59 [core.py:348] Iteration(35): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,229,07-31 11:32:00,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:00 [core.py:348] Iteration(36): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.30 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,230,07-31 11:32:00,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:00 [core.py:348] Iteration(37): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,231,07-31 11:32:00,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:00 [core.py:348] Iteration(38): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,237,07-31 11:32:01,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:01 [core.py:348] Iteration(39): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.44 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,238,07-31 11:32:01,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:01 [core.py:348] Iteration(40): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,239,07-31 11:32:01,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:01 [core.py:348] Iteration(41): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,244,07-31 11:32:02,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:02 [core.py:348] Iteration(42): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.36 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,246,07-31 11:32:02,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:02 [core.py:348] Iteration(43): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,247,07-31 11:32:02,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:02 [core.py:348] Iteration(44): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,253,07-31 11:32:03,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:03 [core.py:348] Iteration(45): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.23 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,254,07-31 11:32:03,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:03 [core.py:348] Iteration(46): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,255,07-31 11:32:03,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:03 [core.py:348] Iteration(47): 0 context requests, 0 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.01 ms"
prefill,/data/users/chjing/Sweep_LLM_Jobs_broker/jobs/20260731-105244-luqia-vllm-pd-observability-fixes-r1/observability_results/prefill_server.log,260,07-31 11:32:04,iteration,,"[0;36m(EngineCore_DP0 pid=2555662)[0;0m INFO 07-31 11:32:04 [core.py:348] Iteration(48): 1 context requests, 16 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 0.54 ms"
